3312,1988,Graduation,Single,,"$34,176.00 ",1 kid(s),0,5/12/2014,IND,0,0
11176,1970,PhD,Together,,"$65,968.00 ",0 kid(s),1,5/12/2014,CA,0,0
1446,1956,Master,Single,,"$86,424.00 ",0 kid(s),0,4/5/2014,SA,0,0
9699,1966,Graduation,Divorced,,"$67,272.00 ",0 kid(s),1,12/21/2013,SP,0,0
9790,1957,Graduation,Single,,"$78,499.00 ",0 kid(s),0,11/23/2013,CA,0,1
2324,1972,Graduation,Together,,"$77,044.00 ",0 kid(s),1,10/27/2013,SP,0,0
5080,1993,Graduation,Single,,"$70,515.00 ",0 kid(s),0,10/21/2013,ME,0,1
4992,1975,Master,Together,,"$17,459.00 ",1 kid(s),0,9/19/2013,SP,0,1
7849,1970,PhD,Married,,"$80,336.00 ",0 kid(s),0,9/9/2013,SP,0,0
4808,1956,Graduation,Married,,"$15,759.00 ",0 kid(s),0,9/5/2013,SP,0,0
10401,1976,Bachelor degree,Together,,"$26,326.00 ",0 kid(s),0,9/4/2013,GER,1,0
7793,1976,Graduation,Together,,"$62,061.00 ",0 kid(s),1,8/31/2013,SP,0,0
9303,1976,Graduation,Married,,"$5,305.00 ",0 kid(s),1,7/30/2013,IND,0,0
6853,1982,Master,Single,,"$75,777.00 ",0 kid(s),0,7/4/2013,AUS,0,1
7366,1982,Master,Single,,"$75,777.00 ",0 kid(s),0,7/4/2013,IND,0,1
9780,1971,Master,Together,,"$71,499.00 ",0 kid(s),1,6/25/2013,SP,0,0
7573,1978,PhD,Single,,"$31,626.00 ",1 kid(s),0,5/10/2013,GER,0,1
1379,1992,Master,Together,,"$42,670.00 ",0 kid(s),0,4/27/2013,SA,0,0
8923,1973,Graduation,Single,,"$83,917.00 ",0 kid(s),0,4/18/2013,SP,0,1
3547,1969,Master,Together,,"$41,021.00 ",1 kid(s),0,12/30/2012,SA,0,1
8707,1956,Graduation,Married,,"$79,456.00 ",0 kid(s),0,8/22/2012,SP,0,1
1891,1980,Master,Divorced,,"$78,789.00 ",0 kid(s),0,8/8/2012,SP,0,1
6271,1952,PhD,Married,,"$50,870.00 ",0 kid(s),1,6/19/2014,SP,0,0
9635,1983,Master,Married,,"$35,876.00 ",0 kid(s),0,4/20/2014,SP,0,0
9727,1957,Graduation,Married,,"$23,539.00 ",0 kid(s),0,2/28/2014,CA,0,0
6205,1967,Master,Single,,"$32,557.00 ",1 kid(s),0,2/24/2014,CA,0,1
10681,1970,Bachelor degree,Married,,"$62,466.00 ",0 kid(s),1,1/15/2014,SP,0,0
5156,1970,Bachelor degree,Married,,"$62,466.00 ",0 kid(s),1,1/15/2014,SP,0,0
3050,1966,Graduation,Married,,"$54,198.00 ",1 kid(s),1,12/17/2013,SP,0,0
8164,1978,PhD,Married,,"$82,170.00 ",0 kid(s),0,11/25/2013,SA,0,0
5626,1964,PhD,Single,,"$61,798.00 ",0 kid(s),0,11/23/2013,SP,0,0
7600,1992,Undergraduate,Single,,"$15,253.00 ",1 kid(s),0,10/28/2013,CA,0,0
6406,1988,Master,Married,,"$78,285.00 ",0 kid(s),0,10/28/2013,GER,0,0
7002,1955,Graduation,Single,,"$62,535.00 ",0 kid(s),1,10/3/2013,SP,0,0
8234,1973,Undergraduate,Together,,"$27,190.00 ",1 kid(s),0,8/15/2013,SP,0,1
6116,1968,Bachelor degree,Married,,"$48,985.00 ",0 kid(s),1,7/5/2013,SP,0,0
291,1970,Graduation,Married,,"$72,940.00 ",0 kid(s),0,6/19/2013,SA,0,0
8779,1985,Bachelor degree,Married,,"$36,145.00 ",1 kid(s),0,6/16/2013,US,0,1
4931,1977,Graduation,Together,,"$157,146.00 ",0 kid(s),0,4/29/2013,SA,0,0
1650,1960,Master,Married,,"$81,843.00 ",0 kid(s),0,4/22/2013,SP,0,0
9701,1988,Graduation,Together,,"$41,883.00 ",1 kid(s),0,3/19/2013,CA,0,0
6431,1964,PhD,Married,,"$45,759.00 ",1 kid(s),1,2/23/2013,IND,0,0
10789,1964,PhD,Married,,"$45,759.00 ",1 kid(s),1,2/23/2013,SP,0,0
5302,1986,Graduation,Together,,"$78,394.00 ",0 kid(s),0,2/15/2013,SP,0,1
4459,1989,Graduation,Single,,"$30,279.00 ",1 kid(s),0,12/30/2012,SP,0,0
10642,1989,Graduation,Single,,"$30,279.00 ",1 kid(s),0,12/30/2012,SP,0,0
9213,1970,Graduation,Widow,,"$31,880.00 ",1 kid(s),0,10/31/2012,SP,0,0
3678,1973,Graduation,Widow,,"$60,208.00 ",1 kid(s),1,10/7/2012,SP,0,1
3698,1983,Graduation,Together,,"$78,687.00 ",0 kid(s),0,8/9/2012,SP,0,1
5929,1973,PhD,Married,,"$37,401.00 ",1 kid(s),0,5/6/2014,SP,0,0
10795,1973,PhD,Married,,"$37,401.00 ",1 kid(s),0,5/6/2014,IND,0,0
4390,1954,Graduation,Together,,"$75,315.00 ",0 kid(s),1,4/15/2014,SA,0,0
9362,1965,Graduation,Single,,"$69,263.00 ",0 kid(s),1,3/5/2014,CA,0,0
1577,1946,Graduation,Married,,"$78,569.00 ",0 kid(s),0,2/19/2014,SP,0,1
4609,1966,PhD,Married,,"$57,705.00 ",0 kid(s),1,1/11/2014,SP,0,0
7143,1955,Bachelor degree,Together,,"$74,805.00 ",0 kid(s),1,11/6/2013,SP,0,0
1729,1961,PhD,Together,,"$66,426.00 ",0 kid(s),1,10/2/2013,SP,0,0
10664,1949,Master,Widow,,"$51,529.00 ",0 kid(s),1,9/7/2013,SP,0,0
5029,1946,Graduation,Married,,"$18,100.00 ",0 kid(s),0,8/6/2013,SP,0,0
10507,1977,Bachelor degree,Divorced,,"$59,601.00 ",0 kid(s),1,7/25/2013,US,0,0
3865,1977,Bachelor degree,Together,,"$20,981.00 ",0 kid(s),0,4/30/2013,CA,0,1
6982,1976,Graduation,Married,,"$74,068.00 ",0 kid(s),0,3/19/2013,IND,0,0
7042,1983,Graduation,Married,,"$36,790.00 ",0 kid(s),0,3/1/2013,SP,0,1
9668,1971,Graduation,Married,,"$18,793.00 ",1 kid(s),0,1/12/2013,SA,0,0
6878,1954,Graduation,Widow,,"$27,421.00 ",0 kid(s),0,12/12/2012,SP,0,0
4099,1972,Graduation,Married,,"$30,675.00 ",1 kid(s),0,11/12/2012,SP,0,0
5031,1974,Graduation,Together,,"$83,145.00 ",0 kid(s),0,9/22/2012,SP,0,1
1970,1968,Master,Together,,"$34,053.00 ",0 kid(s),1,9/10/2012,SP,0,0
5726,1983,Master,Single,,"$31,788.00 ",1 kid(s),0,3/20/2014,SA,1,0
5231,1974,Bachelor degree,Married,,"$45,894.00 ",0 kid(s),2,2/27/2014,SP,0,0
1307,1978,Graduation,Divorced,,"$41,986.00 ",0 kid(s),1,2/9/2014,SP,0,0
10609,1962,PhD,Married,,"$42,769.00 ",0 kid(s),1,10/12/2013,CA,0,0
5782,1982,Bachelor degree,Together,,"$58,582.00 ",0 kid(s),1,9/28/2013,SP,0,0
7533,1964,Graduation,Married,,"$49,096.00 ",1 kid(s),1,9/24/2013,CA,0,0
9493,1980,PhD,Single,,"$76,412.00 ",0 kid(s),0,5/5/2013,CA,0,1
2253,1990,Graduation,Married,,"$18,929.00 ",0 kid(s),0,2/16/2013,SP,0,0
2326,1990,Graduation,Married,,"$18,929.00 ",0 kid(s),0,2/16/2013,SP,0,0
1876,1990,Graduation,Married,,"$18,929.00 ",0 kid(s),0,2/16/2013,IND,0,0
7141,1986,Master,Single,,"$21,888.00 ",1 kid(s),0,12/29/2012,SP,0,1
7393,1978,Graduation,Together,,"$41,580.00 ",1 kid(s),1,12/10/2012,SP,0,0
4713,1979,PhD,Married,,"$31,605.00 ",1 kid(s),0,11/22/2012,SP,0,0
5093,1974,PhD,Divorced,,"$25,509.00 ",1 kid(s),0,9/18/2012,SP,0,1
8524,1974,PhD,Divorced,,"$25,509.00 ",1 kid(s),0,9/18/2012,SP,0,1
3766,1959,Master,Widow,,"$33,051.00 ",0 kid(s),0,8/16/2012,SP,0,1
9725,1966,PhD,Together,,"$28,764.00 ",1 kid(s),1,6/5/2014,SP,0,0
8933,1983,Bachelor degree,Married,,"$32,146.00 ",1 kid(s),0,5/12/2014,CA,0,0
10779,1983,Graduation,Single,,"$22,148.00 ",0 kid(s),0,4/13/2014,SP,0,0
9289,1979,Graduation,Married,,"$36,781.00 ",1 kid(s),0,4/10/2014,SP,0,1
2613,1960,Master,Married,,"$54,197.00 ",0 kid(s),1,4/3/2014,SP,0,0
10133,1970,Graduation,Single,,"$93,790.00 ",0 kid(s),0,2/12/2014,CA,0,1
8443,1972,Graduation,Single,,"$24,762.00 ",1 kid(s),0,2/10/2014,SA,0,1
10796,1984,Master,Married,,"$30,477.00 ",1 kid(s),0,1/22/2014,IND,0,0
10241,1975,Bachelor degree,Divorced,,"$11,448.00 ",0 kid(s),0,12/15/2013,SP,0,0
3388,1967,Graduation,Divorced,,"$70,844.00 ",1 kid(s),1,10/30/2013,GER,0,0
6507,1980,Graduation,Single,,"$30,828.00 ",1 kid(s),0,10/4/2013,AUS,0,0
7446,1967,Master,Together,,"$62,513.00 ",0 kid(s),1,9/9/2013,US,0,0
87,1981,Bachelor degree,Married,,"$27,733.00 ",1 kid(s),0,8/26/2013,GER,0,0
10477,1973,PhD,Together,,"$39,435.00 ",1 kid(s),0,8/6/2013,SP,0,0
6072,1970,Master,Single,,"$75,345.00 ",0 kid(s),0,2/2/2013,SP,0,1
2518,1986,Bachelor degree,Together,,"$20,491.00 ",0 kid(s),0,1/25/2013,GER,0,0
247,1971,Graduation,Married,,"$36,715.00 ",1 kid(s),0,11/17/2012,SP,0,1
9463,1959,Graduation,Together,,"$71,706.00 ",0 kid(s),1,11/13/2012,CA,0,0
1459,1966,PhD,Married,,"$69,063.00 ",0 kid(s),1,11/7/2012,SP,0,0
9530,1988,Graduation,Married,,"$24,645.00 ",1 kid(s),0,11/1/2012,SA,0,0
9653,1975,Graduation,Married,,"$35,797.00 ",0 kid(s),1,10/16/2012,SA,0,0
10785,1969,Graduation,Married,,"$44,078.00 ",1 kid(s),1,6/19/2014,SA,0,0
9392,1971,Graduation,Single,,"$26,954.00 ",1 kid(s),0,5/8/2014,SP,0,0
3769,1972,PhD,Together,,,1 kid(s),0,3/2/2014,AUS,0,0
10146,1972,PhD,Together,,"$38,887.00 ",1 kid(s),0,3/2/2014,AUS,0,0
4741,1974,Bachelor degree,Married,,"$65,463.00 ",1 kid(s),0,1/30/2014,SP,0,0
1880,1959,PhD,Together,,"$53,537.00 ",1 kid(s),1,1/30/2014,IND,0,0
6471,1971,Master,Single,,"$36,230.00 ",1 kid(s),0,10/17/2013,SP,0,0
5718,1950,Graduation,Married,,"$80,763.00 ",0 kid(s),0,8/15/2013,SA,0,1
3478,1971,PhD,Married,,"$60,585.00 ",1 kid(s),1,6/24/2013,CA,0,1
7848,1974,Graduation,Single,,"$49,166.00 ",0 kid(s),1,6/13/2013,IND,0,0
7999,1955,PhD,Together,,"$75,261.00 ",0 kid(s),0,4/23/2013,SP,0,1
11101,1991,Graduation,Together,,"$89,891.00 ",0 kid(s),0,4/15/2013,AUS,0,0
9212,1962,Master,Married,,"$72,828.00 ",0 kid(s),1,2/14/2013,SP,0,0
10983,1952,Graduation,Together,,"$75,278.00 ",0 kid(s),0,1/29/2013,SA,0,0
3629,1978,Graduation,Single,,"$38,557.00 ",1 kid(s),0,12/19/2012,CA,0,0
4673,1963,PhD,Married,,"$81,300.00 ",0 kid(s),1,10/30/2012,SP,0,1
796,1965,Bachelor degree,Divorced,,"$60,161.00 ",0 kid(s),1,10/23/2012,CA,0,0
618,1977,PhD,Married,,"$69,389.00 ",0 kid(s),1,9/28/2012,AUS,0,0
380,1954,Graduation,Divorced,,"$64,497.00 ",0 kid(s),1,9/10/2012,SA,0,1
1092,1980,Graduation,Married,,"$61,014.00 ",0 kid(s),1,8/11/2012,IND,0,0
8962,1975,Master,Married,,"$44,319.00 ",1 kid(s),1,4/17/2014,SA,0,0
8207,1957,Bachelor degree,Married,,"$53,233.00 ",0 kid(s),1,3/18/2014,CA,0,0
6521,1954,Graduation,Together,,"$77,972.00 ",0 kid(s),0,3/18/2014,SA,0,0
535,1987,Graduation,Divorced,,"$81,361.00 ",0 kid(s),0,2/25/2014,GER,0,0
4608,1987,Graduation,Divorced,,"$81,361.00 ",0 kid(s),0,2/25/2014,SA,0,1
11086,1984,Undergraduate,Single,,"$25,707.00 ",1 kid(s),0,1/18/2014,SP,0,0
1064,1971,PhD,Married,,"$42,403.00 ",1 kid(s),0,12/11/2013,SP,0,0
7000,1972,Bachelor degree,Single,,"$65,704.00 ",0 kid(s),0,10/13/2013,GER,0,0
1581,1980,Graduation,Married,,"$37,406.00 ",1 kid(s),0,10/10/2013,SP,0,1
7384,1951,Master,Together,,"$39,767.00 ",0 kid(s),0,7/21/2013,SP,0,0
10552,1979,Bachelor degree,Married,,"$54,210.00 ",0 kid(s),1,5/20/2013,SP,0,0
6409,1967,Graduation,Divorced,,"$57,136.00 ",0 kid(s),0,5/18/2013,SA,0,1
9507,1975,Graduation,Married,,"$40,794.00 ",0 kid(s),1,4/7/2013,SP,0,0
9560,1965,Graduation,Together,,"$83,003.00 ",0 kid(s),0,3/3/2013,SP,0,1
10991,1960,Master,Married,,"$89,058.00 ",0 kid(s),0,12/7/2012,CA,0,0
4712,1991,Bachelor degree,Together,,"$20,193.00 ",0 kid(s),0,11/28/2012,SP,0,0
11056,1974,Graduation,Married,,"$72,099.00 ",0 kid(s),0,10/27/2012,SP,0,0
7414,1971,Graduation,Married,,"$43,824.00 ",1 kid(s),1,9/15/2012,SP,0,0
3076,1975,Graduation,Together,,"$66,653.00 ",1 kid(s),1,9/7/2012,AUS,0,0
6355,1978,Graduation,Married,,"$44,359.00 ",1 kid(s),1,6/17/2014,SP,0,0
7959,1961,Graduation,Married,,"$79,410.00 ",0 kid(s),0,5/29/2014,SP,0,0
5512,1977,Master,Married,,"$55,842.00 ",0 kid(s),1,5/23/2014,SP,0,0
10102,1966,Graduation,Widow,,"$79,946.00 ",0 kid(s),0,5/12/2014,SA,0,0
9369,1979,Bachelor degree,Single,,"$88,194.00 ",0 kid(s),1,3/19/2014,GER,0,1
3711,1944,Master,Married,,"$80,184.00 ",0 kid(s),0,3/1/2014,SP,0,0
6931,1967,Graduation,Divorced,,"$76,982.00 ",0 kid(s),0,2/15/2014,SP,0,1
9596,1980,PhD,Single,,"$65,295.00 ",0 kid(s),0,12/23/2013,US,0,0
2727,1973,Graduation,Together,,"$57,100.00 ",0 kid(s),0,12/4/2013,SA,0,0
8416,1981,Graduation,Married,,"$29,009.00 ",1 kid(s),0,11/29/2013,US,0,0
3967,1971,PhD,Married,,"$78,931.00 ",0 kid(s),0,10/25/2013,CA,0,0
2139,1975,Master,Married,,"$7,500.00 ",1 kid(s),0,10/2/2013,AUS,0,0
2162,1976,Graduation,Married,,"$56,939.00 ",0 kid(s),1,9/18/2013,SP,0,0
9242,1990,Graduation,Single,,"$64,509.00 ",0 kid(s),0,8/17/2013,SA,0,1
10595,1990,Graduation,Married,,"$30,093.00 ",0 kid(s),0,7/8/2013,SP,0,0
4855,1974,PhD,Together,,"$30,351.00 ",1 kid(s),0,6/6/2013,US,0,1
5049,1974,PhD,Together,,"$30,351.00 ",1 kid(s),0,6/6/2013,SP,0,0
4967,1960,PhD,Together,,"$38,201.00 ",0 kid(s),1,3/29/2013,SA,0,0
5255,1986,Graduation,Single,,,1 kid(s),0,2/20/2013,AUS,0,0
9215,1980,PhD,Married,,"$43,974.00 ",1 kid(s),0,12/12/2012,CA,0,0
3525,1970,Graduation,Together,,"$38,200.00 ",1 kid(s),1,12/7/2012,SP,0,0
3619,1960,Bachelor degree,Divorced,,"$87,305.00 ",0 kid(s),0,9/23/2012,AUS,0,1
4415,1961,Graduation,Married,,"$16,860.00 ",1 kid(s),1,9/12/2012,SP,0,0
3645,1972,PhD,Single,,"$27,213.00 ",1 kid(s),0,8/30/2012,SP,0,1
4692,1976,Graduation,Married,,"$7,500.00 ",1 kid(s),0,8/1/2012,AUS,0,1
3955,1965,Graduation,Divorced,,"$4,861.00 ",0 kid(s),0,6/22/2014,SA,0,0
5313,1971,Master,Married,,"$38,196.00 ",1 kid(s),1,4/18/2014,SP,0,0
7196,1950,PhD,Married,,"$41,145.00 ",1 kid(s),1,2/8/2014,CA,0,0
1381,1982,PhD,Single,,"$38,513.00 ",1 kid(s),0,1/28/2014,SP,0,1
10951,1968,Graduation,Married,,"$45,688.00 ",0 kid(s),1,1/25/2014,SP,0,0
4322,1958,PhD,Together,,"$77,863.00 ",0 kid(s),0,11/27/2013,SP,0,0
7444,1969,Master,Married,,"$42,169.00 ",1 kid(s),1,10/19/2013,SP,0,0
2942,1964,Graduation,Single,,"$45,906.00 ",0 kid(s),1,5/7/2013,SP,0,0
2874,1988,Bachelor degree,Divorced,,"$35,388.00 ",1 kid(s),0,3/7/2013,SA,0,0
3667,1969,Graduation,Married,,"$80,952.00 ",0 kid(s),0,2/28/2013,GER,0,1
3697,1954,Graduation,Together,,"$39,898.00 ",0 kid(s),1,2/12/2013,CA,0,0
9955,1954,Graduation,Together,,"$39,898.00 ",0 kid(s),1,2/12/2013,SP,0,0
5320,1973,Master,Divorced,,"$44,051.00 ",1 kid(s),1,1/29/2013,SA,0,1
6422,1954,Graduation,Married,,"$86,718.00 ",0 kid(s),0,1/17/2013,IND,0,0
3690,1986,Master,Married,,"$80,141.00 ",0 kid(s),0,1/11/2013,SP,0,1
2408,1976,Graduation,Married,,"$58,597.00 ",1 kid(s),1,11/20/2012,IND,0,0
9260,1945,PhD,Married,,"$70,356.00 ",0 kid(s),0,11/5/2012,CA,0,0
9648,1967,Graduation,Single,,"$46,904.00 ",1 kid(s),1,11/3/2012,SP,0,0
4939,1946,Graduation,Together,,"$37,760.00 ",0 kid(s),0,8/31/2012,US,0,0
8652,1946,Graduation,Together,,"$37,760.00 ",0 kid(s),0,8/31/2012,SA,0,0
4702,1964,Graduation,Single,,"$61,839.00 ",0 kid(s),0,8/12/2012,SP,0,0
2587,1972,PhD,Married,,"$29,791.00 ",1 kid(s),0,5/15/2014,AUS,0,0
2811,1963,PhD,Single,,"$48,918.00 ",1 kid(s),1,4/12/2014,SP,0,0
9150,1963,PhD,Single,,"$48,918.00 ",1 kid(s),1,4/12/2014,SP,0,0
10127,1965,Graduation,Married,,"$58,692.00 ",0 kid(s),1,4/6/2014,CA,0,0
5493,1976,Graduation,Married,,"$39,356.00 ",1 kid(s),1,3/19/2014,SP,0,0
2666,1972,Master,Married,,"$76,234.00 ",0 kid(s),1,2/6/2014,CA,0,0
10099,1984,Graduation,Married,,"$55,434.00 ",1 kid(s),0,10/5/2013,SA,0,0
10562,1946,Master,Married,,"$66,835.00 ",0 kid(s),0,9/28/2013,IND,0,0
7881,1946,Master,Married,,"$66,835.00 ",0 kid(s),0,9/28/2013,SP,0,0
6721,1951,Graduation,Married,,"$71,965.00 ",0 kid(s),1,7/29/2013,CA,0,0
5204,1971,Graduation,Together,,"$74,538.00 ",0 kid(s),0,6/29/2013,SP,0,1
5209,1954,Graduation,Divorced,,"$50,002.00 ",0 kid(s),1,6/17/2013,SA,0,0
10128,1958,Graduation,Together,,"$53,977.00 ",0 kid(s),1,6/8/2013,CA,0,0
9284,1958,Graduation,Together,,"$53,977.00 ",0 kid(s),1,6/8/2013,SP,0,0
8643,1971,Graduation,Together,,"$69,930.00 ",0 kid(s),0,5/26/2013,IND,0,0
1685,1967,PhD,Together,,"$62,981.00 ",0 kid(s),0,3/17/2013,CA,0,0
2877,1974,Master,Together,,"$46,014.00 ",1 kid(s),1,1/21/2013,SA,0,0
8369,1987,Graduation,Together,,"$18,227.00 ",1 kid(s),0,11/8/2012,SP,0,0
6233,1976,Graduation,Married,,"$65,991.00 ",0 kid(s),1,9/7/2012,SP,0,0
195,1972,Graduation,Single,,"$38,808.00 ",1 kid(s),0,8/26/2012,SP,0,1
1501,1982,PhD,Married,,"$160,803.00 ",0 kid(s),0,8/4/2012,US,0,0
10846,1978,Master,Married,,"$43,783.00 ",1 kid(s),0,5/29/2014,CA,0,0
8341,1969,PhD,Married,,"$30,396.00 ",1 kid(s),0,4/30/2014,SP,0,1
10766,1964,PhD,Married,,"$65,526.00 ",0 kid(s),1,4/11/2014,SP,0,0
9971,1964,PhD,Married,,"$65,526.00 ",0 kid(s),1,4/11/2014,SA,0,0
1740,1944,Graduation,Married,,"$55,956.00 ",0 kid(s),0,4/7/2014,SP,0,0
8737,1978,Graduation,Divorced,,"$55,563.00 ",0 kid(s),1,4/5/2014,SP,0,0
6466,1965,PhD,Married,,"$57,236.00 ",1 kid(s),1,3/12/2014,SP,0,0
10430,1973,Graduation,Divorced,,"$89,694.00 ",1 kid(s),1,10/9/2013,AUS,0,0
8773,1971,Master,Together,,"$57,420.00 ",0 kid(s),1,6/25/2013,US,0,0
2371,1972,Graduation,Married,,"$33,622.00 ",1 kid(s),1,4/13/2013,GER,0,0
7786,1986,PhD,Single,,"$29,999.00 ",1 kid(s),0,2/13/2013,SP,0,0
4088,1962,PhD,Together,,"$31,497.00 ",0 kid(s),1,12/6/2012,SP,0,0
4971,1962,PhD,Together,,"$31,497.00 ",0 kid(s),1,12/6/2012,SA,0,0
10560,1980,PhD,Single,,"$36,802.00 ",1 kid(s),0,6/16/2014,SP,0,0
6892,1968,Graduation,Divorced,,"$61,671.00 ",0 kid(s),1,6/3/2014,SP,0,0
11004,1893,Bachelor degree,Single,,"$60,182.00 ",0 kid(s),1,5/17/2014,SA,0,0
1818,1971,PhD,Together,,"$29,732.00 ",1 kid(s),0,3/25/2014,CA,0,0
9485,1986,PhD,Married,,"$45,921.00 ",0 kid(s),0,3/10/2014,SA,0,0
6646,1984,Graduation,Together,,"$16,529.00 ",1 kid(s),0,3/1/2014,CA,0,0
4248,1960,Master,Single,,"$98,777.00 ",0 kid(s),0,2/17/2014,SP,0,0
7451,1960,Master,Single,,"$98,777.00 ",0 kid(s),0,2/17/2014,SP,0,0
7861,1952,Master,Married,,"$77,027.00 ",0 kid(s),1,2/5/2014,SP,0,0
5232,1965,Graduation,Married,,"$69,139.00 ",0 kid(s),1,1/27/2014,SP,0,0
3011,1965,Graduation,Married,,"$69,139.00 ",0 kid(s),1,1/27/2014,SA,0,0
5758,1982,Graduation,Married,,"$65,169.00 ",0 kid(s),0,1/14/2014,SP,0,1
2173,1952,Graduation,Widow,,"$40,049.00 ",0 kid(s),1,10/16/2013,SP,0,0
10711,1945,Graduation,Married,,"$69,755.00 ",0 kid(s),0,10/2/2013,SA,0,0
8268,1961,PhD,Married,,,0 kid(s),1,7/11/2013,CA,0,0
2782,1961,PhD,Married,,"$54,456.00 ",0 kid(s),1,7/11/2013,SP,0,0
9432,1977,Graduation,Together,,"$666,666.00 ",1 kid(s),0,6/2/2013,SA,0,0
5872,1951,Graduation,Single,,"$60,689.00 ",0 kid(s),1,6/1/2013,US,0,0
11187,1978,Undergraduate,Single,,"$26,487.00 ",1 kid(s),0,5/20/2013,CA,0,0
2428,1970,Graduation,Married,,"$28,164.00 ",1 kid(s),0,5/4/2013,GER,0,0
1726,1970,Graduation,Single,,"$22,585.00 ",0 kid(s),0,3/18/2013,SP,0,1
1802,1971,Graduation,Married,,"$64,795.00 ",0 kid(s),1,1/17/2013,SP,0,0
1162,1987,PhD,Single,,"$42,000.00 ",0 kid(s),0,1/10/2013,SP,0,1
10643,1987,PhD,Single,,"$42,000.00 ",0 kid(s),0,1/10/2013,AUS,0,1
11112,1966,Graduation,Together,,"$70,713.00 ",0 kid(s),1,12/3/2012,SP,0,0
2114,1946,PhD,Single,,"$82,800.00 ",0 kid(s),0,11/24/2012,US,0,1
4261,1946,PhD,Single,,"$82,800.00 ",0 kid(s),0,11/24/2012,SA,0,1
2457,1975,Undergraduate,Married,,"$30,801.00 ",0 kid(s),1,10/26/2012,SP,0,0
2495,1974,Master,Married,,"$83,891.00 ",0 kid(s),1,6/20/2014,SP,0,0
6983,1950,Master,Divorced,,"$38,054.00 ",1 kid(s),1,5/1/2014,IND,0,0
3436,1969,Graduation,Married,,"$14,045.00 ",1 kid(s),0,1/26/2014,SP,0,0
7505,1957,PhD,Married,,"$44,155.00 ",1 kid(s),1,1/19/2014,SP,0,0
4286,1970,PhD,Single,,"$57,642.00 ",0 kid(s),1,1/9/2014,IND,0,0
7224,1977,Graduation,Married,,"$31,353.00 ",1 kid(s),1,12/29/2013,IND,0,0
6215,1977,Graduation,Married,,"$31,353.00 ",1 kid(s),1,12/29/2013,SA,0,1
968,1968,Master,Divorced,,"$41,335.00 ",1 kid(s),0,12/26/2013,AUS,0,0
4096,1968,Master,Divorced,,"$41,335.00 ",1 kid(s),0,12/26/2013,US,0,0
3153,1957,PhD,Single,,"$40,737.00 ",2 kid(s),1,12/8/2013,SA,0,0
6504,1975,Bachelor degree,Together,,"$19,789.00 ",1 kid(s),0,11/20/2013,SP,0,0
5329,1949,PhD,Divorced,,"$35,946.00 ",1 kid(s),1,9/27/2013,AUS,0,0
1175,1983,Master,Married,,"$36,262.00 ",0 kid(s),0,9/20/2013,SP,0,1
1377,1954,Master,Widow,,"$44,551.00 ",0 kid(s),1,8/31/2013,SA,0,0
4607,1959,Graduation,Together,,"$71,367.00 ",0 kid(s),0,8/23/2013,SP,0,0
4944,1959,Graduation,Together,,"$71,367.00 ",0 kid(s),0,8/23/2013,SP,0,0
9483,1959,Graduation,Together,,"$57,957.00 ",0 kid(s),1,8/19/2013,CA,1,0
1378,1972,Bachelor degree,Together,,"$50,334.00 ",0 kid(s),1,7/24/2013,SA,0,0
5991,1949,Master,Married,,"$48,150.00 ",0 kid(s),1,6/8/2013,GER,0,0
2807,1969,Graduation,Married,,"$56,796.00 ",0 kid(s),1,2/16/2013,SP,0,0
1052,1969,Graduation,Married,,"$56,796.00 ",0 kid(s),1,2/16/2013,AUS,0,0
9760,1963,PhD,Widow,,"$52,278.00 ",0 kid(s),1,1/25/2013,SA,0,1
7101,1963,PhD,Widow,,"$52,278.00 ",0 kid(s),1,1/25/2013,SP,0,0
9909,1996,Bachelor degree,Married,,"$7,500.00 ",0 kid(s),0,11/9/2012,AUS,0,1
5907,1952,Master,Married,,"$33,444.00 ",1 kid(s),1,11/3/2012,SP,0,0
793,1973,Graduation,Married,,"$20,895.00 ",1 kid(s),0,10/6/2012,AUS,0,0
8832,1976,Master,Together,,"$37,509.00 ",1 kid(s),0,9/12/2012,GER,0,0
2535,1978,Master,Married,,"$88,097.00 ",1 kid(s),0,8/18/2012,SP,0,1
1523,1973,Graduation,Married,,"$59,041.00 ",1 kid(s),1,5/7/2014,SA,0,0
1839,1974,Graduation,Single,,"$43,322.00 ",0 kid(s),0,4/21/2014,IND,0,0
9972,1955,PhD,Together,,"$46,015.00 ",1 kid(s),1,4/13/2014,SA,0,0
2945,1955,PhD,Together,,"$46,015.00 ",1 kid(s),1,4/13/2014,CA,0,0
9291,1959,Master,Married,,"$34,242.00 ",0 kid(s),1,3/23/2014,SP,0,0
2829,1955,Graduation,Married,,"$65,210.00 ",0 kid(s),1,3/10/2014,CA,0,0
8594,1958,PhD,Widow,,"$50,520.00 ",0 kid(s),1,1/28/2014,SP,0,0
1592,1970,Graduation,Married,,"$90,765.00 ",0 kid(s),0,1/24/2014,CA,0,0
4310,1944,Graduation,Married,,"$80,589.00 ",0 kid(s),0,1/22/2014,AUS,0,1
6950,1958,Master,Married,,"$49,572.00 ",1 kid(s),1,12/15/2013,CA,0,0
8492,1978,Graduation,Together,,"$75,437.00 ",0 kid(s),0,11/9/2013,SP,0,0
5684,1971,Master,Divorced,,"$44,635.00 ",1 kid(s),1,10/11/2013,SP,0,0
